product_name,price_per_unit,date,vendor_id
Cloud Compute Credit,344.72,2024-08-01,V005300
Cloud Compute Credit,243.11,2025-06-12,V005300
Enterprise Laptop,1335.05,2025-07-14,V005301
Enterprise Laptop,1208.62,2025-10-07,V005301
Enterprise Laptop,1547.39,2024-10-15,V005301
Enterprise Laptop,1206.15,2024-09-18,V005301
Corporate Smartphone,834.4,2025-03-05,V005301
Corporate Smartphone,849.79,2026-03-27,V005301
Corporate Smartphone,1021.27,2025-07-26,V005301
Rack Server,11197.97,2024-10-24,V005301
Rack Server,11188.87,2024-05-18,V005301
Rack Server,8984.19,2025-07-14,V005301
Cloud Compute Credit,516.76,2024-11-13,V005301
Cloud Compute Credit,128.54,2025-10-06,V005301
Enterprise Laptop,1337.66,2024-05-27,V005302
Enterprise Laptop,958.22,2024-12-05,V005302
Enterprise Laptop,874.79,2025-11-29,V005302
Corporate Smartphone,756.39,2024-12-02,V005302
Corporate Smartphone,949.63,2025-07-03,V005302
Rack Server,6900.37,2025-08-04,V005302
Rack Server,9596.16,2024-10-09,V005302
Cloud Compute Credit,246.02,2025-04-27,V005302
Cloud Compute Credit,115.91,2025-03-05,V005302
Cloud Compute Credit,105.03,2025-09-03,V005302
Enterprise Laptop,1154.04,2025-09-09,V005303
Enterprise Laptop,1385.9,2024-09-13,V005303
Corporate Smartphone,745.48,2024-08-24,V005303
Corporate Smartphone,937.48,2025-05-01,V005303
Rack Server,6782.13,2025-10-28,V005303
Rack Server,7636.77,2026-02-18,V005303
Cloud Compute Credit,320.81,2024-06-28,V005303
Cloud Compute Credit,296.21,2026-03-09,V005303
Cloud Compute Credit,504.63,2025-02-23,V005303
Enterprise Laptop,1118.97,2026-02-24,V005304
Enterprise Laptop,1026.49,2026-03-28,V005304
Enterprise Laptop,1405.75,2025-08-22,V005304
Corporate Smartphone,1178.41,2024-11-10,V005304
Corporate Smartphone,1019.25,2024-07-03,V005304
Corporate Smartphone,839.62,2024-08-13,V005304
Rack Server,7836.29,2025-06-24,V005304
Rack Server,8473.72,2026-02-02,V005304
Rack Server,10915.6,2025-01-01,V005304
Cloud Compute Credit,206.85,2025-05-07,V005304
Cloud Compute Credit,189.58,2025-09-11,V005304
Cloud Compute Credit,418.19,2025-05-10,V005304
Cloud Compute Credit,327.88,2024-07-06,V005304
Enterprise Laptop,1529.65,2024-08-11,V005305
Enterprise Laptop,1078.24,2026-04-26,V005305
Enterprise Laptop,1158.03,2025-09-10,V005305
Corporate Smartphone,783.77,2025-05-22,V005305
Corporate Smartphone,752.78,2025-11-24,V005305
Corporate Smartphone,821.36,2026-04-07,V005305
Corporate Smartphone,889.74,2025-12-26,V005305
Rack Server,7218.79,2025-05-29,V005305
Rack Server,7424.08,2025-09-16,V005305
Rack Server,11220.77,2024-08-06,V005305
Rack Server,9434.75,2025-02-22,V005305
Cloud Compute Credit,208.25,2025-10-08,V005305
Cloud Compute Credit,176.27,2024-08-07,V005305
Enterprise Laptop,1397.41,2025-08-05,V005306
Enterprise Laptop,1028.3,2026-02-24,V005306
Enterprise Laptop,1046.59,2026-01-09,V005306
Corporate Smartphone,917.12,2024-09-07,V005306
Corporate Smartphone,877.66,2024-12-19,V005306
Corporate Smartphone,725.58,2026-01-11,V005306
Corporate Smartphone,1075.66,2024-08-05,V005306
Rack Server,12442.8,2024-06-09,V005306
Rack Server,8258.27,2026-03-12,V005306
Rack Server,7893.34,2024-12-09,V005306
Rack Server,11170.54,2024-10-30,V005306
Cloud Compute Credit,187.76,2024-10-19,V005306
Cloud Compute Credit,287.22,2026-01-25,V005306
Cloud Compute Credit,265.24,2024-11-11,V005306
Cloud Compute Credit,399.82,2026-02-22,V005306
Enterprise Laptop,1393.85,2025-09-24,V005307
Enterprise Laptop,1138.6,2025-08-17,V005307
Corporate Smartphone,637.68,2025-06-14,V005307
Corporate Smartphone,910.58,2025-11-23,V005307
Rack Server,8080.76,2025-04-12,V005307
Rack Server,8203.13,2024-11-05,V005307
Rack Server,10990.09,2024-07-30,V005307
Rack Server,7631.19,2025-04-27,V005307
Cloud Compute Credit,302.98,2024-10-04,V005307
Cloud Compute Credit,203.58,2025-04-26,V005307
Cloud Compute Credit,459.39,2025-07-06,V005307
Cloud Compute Credit,289.16,2025-03-18,V005307
Enterprise Laptop,1455.74,2024-09-03,V005308
Enterprise Laptop,1084.2,2025-10-29,V005308
Corporate Smartphone,679.32,2024-12-03,V005308
Corporate Smartphone,1044.01,2026-04-12,V005308
Corporate Smartphone,627.38,2025-10-22,V005308
Corporate Smartphone,557.0,2025-07-15,V005308
Rack Server,7984.48,2025-12-31,V005308
Rack Server,8500.38,2025-08-31,V005308
Cloud Compute Credit,381.8,2024-07-14,V005308
Cloud Compute Credit,285.43,2024-07-03,V005308
Enterprise Laptop,1209.09,2024-05-12,V005309
Enterprise Laptop,1141.47,2025-12-16,V005309
Enterprise Laptop,1088.18,2024-09-06,V005309
Corporate Smartphone,733.77,2024-05-20,V005309
Corporate Smartphone,1064.32,2025-10-06,V005309
Corporate Smartphone,1083.68,2025-05-18,V005309
Rack Server,8206.19,2025-09-27,V005309
Rack Server,8501.45,2024-08-22,V005309
Rack Server,8558.47,2024-10-14,V005309
Cloud Compute Credit,469.17,2025-11-30,V005309
Cloud Compute Credit,273.67,2025-10-28,V005309
Cloud Compute Credit,376.55,2024-06-21,V005309
Cloud Compute Credit,322.25,2026-04-06,V005309
Enterprise Laptop,1111.52,2024-07-10,V005310
Enterprise Laptop,1426.24,2025-04-09,V005310
Enterprise Laptop,969.66,2025-10-26,V005310
Enterprise Laptop,1250.52,2026-04-25,V005310
Corporate Smartphone,863.78,2024-12-22,V005310
Corporate Smartphone,649.58,2025-12-30,V005310
Rack Server,8670.28,2024-10-11,V005310
Rack Server,7680.49,2025-04-01,V005310
Rack Server,8345.9,2025-12-03,V005310
Cloud Compute Credit,136.41,2025-12-08,V005310
Cloud Compute Credit,353.36,2026-03-22,V005310
Cloud Compute Credit,421.25,2024-05-27,V005310
Enterprise Laptop,1455.51,2025-12-21,V005311
Enterprise Laptop,1463.1,2026-01-13,V005311
Enterprise Laptop,1396.91,2025-06-07,V005311
Enterprise Laptop,1492.77,2025-01-13,V005311
Corporate Smartphone,702.69,2026-02-17,V005311
Corporate Smartphone,663.84,2025-08-22,V005311
Corporate Smartphone,973.01,2025-11-02,V005311
Rack Server,9840.18,2025-12-31,V005311
Rack Server,9431.15,2025-09-30,V005311
Rack Server,7522.78,2026-02-17,V005311
Cloud Compute Credit,204.81,2025-11-10,V005311
Cloud Compute Credit,284.45,2025-11-28,V005311
Cloud Compute Credit,134.24,2024-11-26,V005311
Cloud Compute Credit,598.61,2025-05-14,V005311
Enterprise Laptop,1390.93,2024-08-23,V005312
Enterprise Laptop,1450.86,2025-02-09,V005312
Corporate Smartphone,927.63,2026-02-22,V005312
Corporate Smartphone,705.51,2025-05-18,V005312
Rack Server,8880.94,2025-03-07,V005312
Rack Server,8659.95,2024-06-06,V005312
Rack Server,10616.23,2025-01-28,V005312
Rack Server,10290.24,2024-09-29,V005312
Cloud Compute Credit,367.27,2024-12-10,V005312
Cloud Compute Credit,360.65,2024-07-27,V005312
Cloud Compute Credit,446.0,2024-12-08,V005312
Enterprise Laptop,1377.42,2025-01-11,V005313
Enterprise Laptop,1703.77,2024-08-01,V005313
Enterprise Laptop,1121.44,2025-09-10,V005313
Corporate Smartphone,1111.53,2024-12-02,V005313
Corporate Smartphone,602.96,2026-02-01,V005313
Corporate Smartphone,818.64,2025-10-04,V005313
Rack Server,7806.86,2025-08-22,V005313
Rack Server,9713.18,2025-08-17,V005313
Rack Server,7083.9,2025-12-25,V005313
Cloud Compute Credit,326.63,2024-06-08,V005313
Cloud Compute Credit,292.0,2025-06-04,V005313
Cloud Compute Credit,270.77,2025-03-20,V005313
Enterprise Laptop,1235.05,2025-02-23,V005314
Enterprise Laptop,1467.67,2025-10-06,V005314
Corporate Smartphone,727.27,2026-03-03,V005314
Corporate Smartphone,969.65,2025-08-23,V005314
Corporate Smartphone,850.09,2026-03-12,V005314
Rack Server,9486.53,2026-02-10,V005314
Rack Server,8262.98,2025-04-24,V005314
Rack Server,7156.4,2025-11-26,V005314
Rack Server,12366.33,2024-09-05,V005314
Cloud Compute Credit,288.07,2024-12-28,V005314
Cloud Compute Credit,183.93,2025-05-13,V005314
Cloud Compute Credit,192.42,2024-06-06,V005314
Enterprise Laptop,1183.86,2025-10-06,V005315
Enterprise Laptop,1264.51,2025-09-03,V005315
Enterprise Laptop,1012.01,2024-12-25,V005315
Enterprise Laptop,1194.55,2025-08-15,V005315
Corporate Smartphone,892.96,2024-10-08,V005315
Corporate Smartphone,712.47,2024-10-09,V005315
Corporate Smartphone,848.97,2026-01-31,V005315
Corporate Smartphone,1035.23,2024-09-10,V005315
Rack Server,9875.66,2024-06-28,V005315
Rack Server,6160.6,2025-12-27,V005315
Cloud Compute Credit,305.52,2024-06-12,V005315
Cloud Compute Credit,341.86,2025-03-14,V005315
Cloud Compute Credit,274.97,2024-10-14,V005315
Cloud Compute Credit,297.89,2025-09-27,V005315
Enterprise Laptop,975.85,2025-05-08,V005316
Enterprise Laptop,1180.31,2024-12-16,V005316
Corporate Smartphone,837.62,2025-08-04,V005316
Corporate Smartphone,894.7,2025-04-11,V005316
Corporate Smartphone,943.52,2025-12-12,V005316
Corporate Smartphone,989.32,2024-10-15,V005316
Rack Server,5924.6,2025-08-11,V005316
Rack Server,8048.16,2024-09-28,V005316
Rack Server,5807.17,2026-02-15,V005316
Rack Server,5772.59,2025-12-01,V005316
Cloud Compute Credit,404.3,2025-06-06,V005316
Cloud Compute Credit,143.62,2024-06-06,V005316
Cloud Compute Credit,280.93,2024-07-19,V005316
Enterprise Laptop,1154.6,2025-02-15,V005317
Enterprise Laptop,1489.24,2024-08-31,V005317
Enterprise Laptop,1276.1,2024-07-14,V005317
Enterprise Laptop,1375.65,2025-12-10,V005317
Corporate Smartphone,968.53,2025-09-12,V005317
Corporate Smartphone,731.41,2025-04-18,V005317
Rack Server,8331.23,2025-06-28,V005317
Rack Server,11203.62,2025-06-17,V005317
Rack Server,8810.42,2026-04-27,V005317
Rack Server,8149.72,2025-04-17,V005317
Cloud Compute Credit,419.42,2025-03-21,V005317
Cloud Compute Credit,452.13,2024-10-17,V005317
Cloud Compute Credit,360.71,2025-05-06,V005317
Cloud Compute Credit,324.64,2024-11-10,V005317
Enterprise Laptop,967.65,2026-02-13,V005318
Enterprise Laptop,1150.72,2024-08-06,V005318
Corporate Smartphone,534.76,2024-05-29,V005318
Corporate Smartphone,607.42,2025-11-12,V005318
Rack Server,6731.86,2025-09-03,V005318
Rack Server,7750.94,2024-10-15,V005318
Cloud Compute Credit,99.09,2024-05-03,V005318
Cloud Compute Credit,113.61,2024-11-21,V005318
Cloud Compute Credit,215.08,2024-10-09,V005318
Cloud Compute Credit,286.78,2025-02-13,V005318
Enterprise Laptop,1332.58,2025-02-19,V005319
Enterprise Laptop,1441.8,2026-04-22,V005319
Corporate Smartphone,767.55,2025-11-05,V005319
Corporate Smartphone,1175.15,2025-03-19,V005319
Rack Server,9313.71,2025-09-01,V005319
Rack Server,8566.14,2025-07-12,V005319
Rack Server,12367.01,2024-05-20,V005319
Cloud Compute Credit,312.44,2024-08-24,V005319
Cloud Compute Credit,405.43,2025-01-08,V005319
Cloud Compute Credit,348.5,2024-08-28,V005319
Enterprise Laptop,1292.32,2024-08-20,V005320
Enterprise Laptop,1089.64,2025-11-14,V005320
Enterprise Laptop,1076.87,2025-10-15,V005320
Corporate Smartphone,575.42,2024-11-05,V005320
Corporate Smartphone,774.63,2025-11-01,V005320
Corporate Smartphone,963.85,2024-12-29,V005320
Rack Server,8339.46,2026-04-03,V005320
Rack Server,6443.64,2025-09-28,V005320
Rack Server,6307.68,2026-03-03,V005320
Rack Server,6997.88,2024-12-29,V005320
Cloud Compute Credit,197.46,2025-08-15,V005320
Cloud Compute Credit,435.72,2024-12-14,V005320
Cloud Compute Credit,376.08,2024-07-26,V005320
Cloud Compute Credit,155.27,2024-12-04,V005320
Enterprise Laptop,1098.69,2026-02-01,V005321
Enterprise Laptop,1152.34,2025-02-25,V005321
Enterprise Laptop,1404.09,2024-09-07,V005321
Corporate Smartphone,962.67,2025-12-18,V005321
Corporate Smartphone,827.75,2025-02-21,V005321
Corporate Smartphone,710.07,2024-12-26,V005321
Corporate Smartphone,719.82,2024-08-29,V005321
Rack Server,9013.89,2025-10-11,V005321
Rack Server,11953.72,2024-07-02,V005321
Rack Server,9996.41,2025-05-04,V005321
Cloud Compute Credit,285.05,2026-03-04,V005321
Cloud Compute Credit,334.79,2024-08-31,V005321
Enterprise Laptop,1142.52,2026-01-06,V005322
Enterprise Laptop,1503.68,2025-03-26,V005322
Corporate Smartphone,1172.9,2024-11-18,V005322
Corporate Smartphone,1044.56,2025-09-25,V005322
Corporate Smartphone,1268.03,2025-05-04,V005322
Corporate Smartphone,1019.9,2024-06-29,V005322
Rack Server,11292.63,2025-03-27,V005322
Rack Server,9135.47,2025-08-26,V005322
Cloud Compute Credit,340.6,2026-02-03,V005322
Cloud Compute Credit,495.85,2025-12-13,V005322
Enterprise Laptop,1142.57,2025-02-15,V005323
Enterprise Laptop,1166.21,2025-12-14,V005323
Enterprise Laptop,1359.22,2024-07-26,V005323
Corporate Smartphone,851.87,2024-06-04,V005323
Corporate Smartphone,919.74,2026-02-05,V005323
Corporate Smartphone,1188.27,2024-09-04,V005323
Rack Server,7863.39,2025-11-08,V005323
Rack Server,9537.06,2024-07-18,V005323
Rack Server,7271.16,2026-04-13,V005323
Rack Server,12076.88,2024-05-25,V005323
Cloud Compute Credit,185.47,2024-11-16,V005323
Cloud Compute Credit,166.39,2024-09-28,V005323
Cloud Compute Credit,535.2,2025-12-10,V005323
Cloud Compute Credit,449.91,2025-05-29,V005323
Enterprise Laptop,897.27,2025-07-27,V005324
Enterprise Laptop,925.42,2025-05-31,V005324
Enterprise Laptop,1002.44,2024-10-24,V005324
Corporate Smartphone,598.5,2025-12-26,V005324
Corporate Smartphone,704.92,2025-10-18,V005324
Corporate Smartphone,556.8,2024-06-07,V005324
Corporate Smartphone,540.3,2025-10-28,V005324
Rack Server,6889.86,2026-03-09,V005324
Rack Server,7593.47,2026-04-03,V005324
Rack Server,8030.3,2025-03-19,V005324
Cloud Compute Credit,251.15,2025-02-22,V005324
Cloud Compute Credit,328.76,2025-12-21,V005324
Enterprise Laptop,1515.85,2024-10-04,V005325
Enterprise Laptop,1248.44,2024-12-01,V005325
Enterprise Laptop,1094.09,2025-11-02,V005325
Enterprise Laptop,1461.49,2024-09-18,V005325
Corporate Smartphone,939.57,2025-10-29,V005325
Corporate Smartphone,643.06,2025-08-02,V005325
Rack Server,9232.4,2024-07-23,V005325
Rack Server,9562.98,2024-05-31,V005325
Rack Server,9146.36,2024-12-06,V005325
Cloud Compute Credit,519.65,2025-10-16,V005325
Cloud Compute Credit,351.51,2025-07-08,V005325
Cloud Compute Credit,243.76,2025-03-24,V005325
Enterprise Laptop,1269.0,2024-11-17,V005326
Enterprise Laptop,917.06,2026-02-25,V005326
Enterprise Laptop,1323.83,2024-09-02,V005326
Corporate Smartphone,917.62,2025-12-13,V005326
Corporate Smartphone,648.49,2024-09-23,V005326
Rack Server,9593.49,2024-06-15,V005326
Rack Server,7200.95,2024-09-06,V005326
Rack Server,5625.21,2025-11-09,V005326
Rack Server,5908.55,2025-07-13,V005326
Cloud Compute Credit,136.41,2025-10-17,V005326
Cloud Compute Credit,208.24,2024-11-06,V005326
Cloud Compute Credit,93.8,2025-03-18,V005326
Enterprise Laptop,1262.3,2024-09-09,V005327
Enterprise Laptop,1144.08,2025-01-19,V005327
Corporate Smartphone,635.4,2025-01-11,V005327
Corporate Smartphone,935.44,2025-08-21,V005327
Rack Server,9982.02,2025-05-02,V005327
Rack Server,7557.03,2025-03-19,V005327
Rack Server,8387.25,2025-02-03,V005327
Rack Server,6913.35,2026-02-27,V005327
Cloud Compute Credit,435.57,2025-05-31,V005327
Cloud Compute Credit,236.0,2025-08-15,V005327
Cloud Compute Credit,326.12,2024-12-27,V005327
Enterprise Laptop,1527.07,2025-06-03,V005328
Enterprise Laptop,1390.65,2024-09-04,V005328
Enterprise Laptop,1395.71,2025-11-26,V005328
Enterprise Laptop,1367.78,2026-03-11,V005328
Corporate Smartphone,712.9,2025-04-17,V005328
Corporate Smartphone,690.88,2025-07-21,V005328
Corporate Smartphone,1250.39,2025-04-07,V005328
Corporate Smartphone,848.29,2025-11-08,V005328
Rack Server,8061.45,2025-09-16,V005328
Rack Server,8861.68,2024-10-05,V005328
Rack Server,8508.76,2026-04-21,V005328
Rack Server,10129.02,2025-08-15,V005328
Cloud Compute Credit,310.96,2026-02-04,V005328
Cloud Compute Credit,379.75,2024-09-05,V005328
Cloud Compute Credit,604.43,2026-01-14,V005328
Enterprise Laptop,1309.94,2026-01-14,V005329
Enterprise Laptop,1176.71,2025-01-20,V005329
Corporate Smartphone,934.29,2025-04-03,V005329
Corporate Smartphone,969.56,2025-11-13,V005329
Rack Server,11417.55,2024-07-24,V005329
Rack Server,7728.27,2025-06-22,V005329
Rack Server,11460.5,2025-02-18,V005329
Rack Server,8567.18,2025-06-20,V005329
Cloud Compute Credit,134.61,2025-07-31,V005329
Cloud Compute Credit,294.78,2025-02-15,V005329
Cloud Compute Credit,514.22,2026-02-03,V005329
Cloud Compute Credit,553.35,2025-05-20,V005329
Enterprise Laptop,1441.06,2026-01-03,V005330
Enterprise Laptop,1152.31,2025-07-21,V005330
Enterprise Laptop,1439.33,2026-02-27,V005330
Corporate Smartphone,1110.91,2024-10-14,V005330
Corporate Smartphone,1005.29,2025-12-24,V005330
Rack Server,11210.95,2024-09-10,V005330
Rack Server,8403.35,2025-12-29,V005330
Rack Server,11917.32,2024-08-02,V005330
Rack Server,6866.94,2026-03-13,V005330
Cloud Compute Credit,384.04,2025-05-23,V005330
Cloud Compute Credit,325.11,2024-05-06,V005330
Cloud Compute Credit,278.83,2024-09-07,V005330
Enterprise Laptop,1358.97,2025-06-02,V005331
Enterprise Laptop,1462.36,2024-09-21,V005331
Enterprise Laptop,1259.35,2025-05-04,V005331
Enterprise Laptop,1061.54,2024-09-01,V005331
Corporate Smartphone,942.87,2025-05-23,V005331
Corporate Smartphone,704.98,2024-05-16,V005331
Rack Server,7290.64,2025-12-28,V005331
Rack Server,8371.96,2025-08-27,V005331
Rack Server,6477.05,2025-08-01,V005331
Rack Server,9577.88,2024-12-22,V005331
Cloud Compute Credit,312.22,2024-08-05,V005331
Cloud Compute Credit,322.01,2025-03-24,V005331
Cloud Compute Credit,285.37,2024-06-23,V005331
Cloud Compute Credit,212.49,2024-08-10,V005331
Enterprise Laptop,1006.43,2025-09-02,V005332
Enterprise Laptop,1312.56,2025-06-09,V005332
Corporate Smartphone,665.65,2025-04-22,V005332
Corporate Smartphone,809.13,2025-01-31,V005332
Corporate Smartphone,949.46,2025-12-11,V005332
Rack Server,7991.14,2025-11-07,V005332
Rack Server,7869.56,2024-09-30,V005332
Cloud Compute Credit,322.49,2024-08-14,V005332
Cloud Compute Credit,305.43,2024-10-03,V005332
Cloud Compute Credit,456.53,2024-12-21,V005332
Cloud Compute Credit,210.94,2025-08-29,V005332
Enterprise Laptop,1270.73,2024-08-14,V005333
Enterprise Laptop,1085.12,2026-02-27,V005333
Corporate Smartphone,972.34,2025-07-09,V005333
Corporate Smartphone,1118.51,2024-05-14,V005333
Rack Server,8409.66,2025-03-30,V005333
Rack Server,10869.24,2024-05-04,V005333
Rack Server,6058.71,2026-04-11,V005333
Cloud Compute Credit,352.82,2024-05-17,V005333
Cloud Compute Credit,142.47,2024-10-26,V005333
Cloud Compute Credit,110.61,2025-05-22,V005333
Cloud Compute Credit,266.32,2025-11-15,V005333
Enterprise Laptop,1226.8,2024-07-09,V005334
Enterprise Laptop,1257.38,2025-03-04,V005334
Corporate Smartphone,520.07,2025-07-31,V005334
Corporate Smartphone,806.6,2025-08-27,V005334
Corporate Smartphone,724.03,2026-04-13,V005334
Rack Server,7922.75,2025-12-20,V005334
Rack Server,8320.27,2025-04-13,V005334
Rack Server,6533.2,2025-08-25,V005334
Rack Server,6422.43,2026-04-28,V005334
Cloud Compute Credit,120.27,2026-03-26,V005334
Cloud Compute Credit,292.65,2025-06-22,V005334
Cloud Compute Credit,347.88,2025-06-05,V005334
Cloud Compute Credit,455.8,2025-05-20,V005334
Enterprise Laptop,823.19,2026-03-09,V005335
Enterprise Laptop,1217.21,2025-10-22,V005335
Enterprise Laptop,1061.94,2024-07-13,V005335
Corporate Smartphone,602.22,2025-12-11,V005335
Corporate Smartphone,1008.26,2025-07-04,V005335
Corporate Smartphone,947.46,2025-06-08,V005335
Rack Server,7978.94,2024-05-18,V005335
Rack Server,7865.17,2025-06-14,V005335
Rack Server,8895.11,2025-05-12,V005335
Cloud Compute Credit,349.55,2025-09-20,V005335
Cloud Compute Credit,150.3,2025-07-03,V005335
Cloud Compute Credit,345.71,2025-03-18,V005335
Cloud Compute Credit,201.29,2024-07-16,V005335
Enterprise Laptop,906.53,2026-04-22,V005336
Enterprise Laptop,1139.76,2025-02-09,V005336
Corporate Smartphone,873.28,2025-04-12,V005336
Corporate Smartphone,819.97,2025-01-20,V005336
Rack Server,8478.93,2024-09-30,V005336
Rack Server,7776.76,2025-04-25,V005336
Rack Server,7875.35,2026-03-04,V005336
Rack Server,8272.38,2024-12-07,V005336
Cloud Compute Credit,117.34,2024-12-04,V005336
Cloud Compute Credit,388.2,2024-12-19,V005336
Enterprise Laptop,1441.26,2024-08-03,V005337
Enterprise Laptop,1493.93,2024-11-27,V005337
Enterprise Laptop,1301.59,2025-09-12,V005337
Corporate Smartphone,1078.07,2025-08-17,V005337
Corporate Smartphone,898.26,2024-07-21,V005337
Rack Server,9364.64,2026-02-10,V005337
Rack Server,8933.45,2025-11-23,V005337
Rack Server,8604.84,2024-06-03,V005337
Cloud Compute Credit,554.9,2025-11-27,V005337
Cloud Compute Credit,242.81,2026-01-14,V005337
Cloud Compute Credit,280.1,2025-09-21,V005337
